consensus,mec_count,consumer_id,run_id,file,service_id,has_success,c_bid_collection_ms,c_winner_selection_ms,c_provider_deploy_ms,c_vxlan_setup_ms,c_postcheck_ms,c_total_ms
clique,20,14,12,clique/20-mecs/consumer_14_run_12.csv,service1757756967406,1,8378,542,8894,300,1141,19256
clique,20,14,13,clique/20-mecs/consumer_14_run_13.csv,service1757757096506,1,10485,536,8462,345,1164,20993
clique,20,14,14,clique/20-mecs/consumer_14_run_14.csv,service1757757225114,1,10684,428,13644,335,1186,26277
clique,20,14,15,clique/20-mecs/consumer_14_run_15.csv,service1757757357613,1,9401,430,8921,424,1182,20358
clique,20,14,16,clique/20-mecs/consumer_14_run_16.csv,service1757757490120,1,6503,408,13690,323,1287,22212
clique,20,14,17,clique/20-mecs/consumer_14_run_17.csv,service1757757615411,1,11060,395,8760,299,1133,21652
clique,20,14,18,clique/20-mecs/consumer_14_run_18.csv,service1757757747472,1,9163,449,13941,323,1212,25089
clique,20,14,19,clique/20-mecs/consumer_14_run_19.csv,service1757757878317,1,8255,534,13680,351,1212,24032
clique,20,14,2,clique/20-mecs/consumer_14_run_2.csv,service1757755725506,1,6820,603,13283,353,1181,22241
clique,20,14,20,clique/20-mecs/consumer_14_run_20.csv,service1757758007318,1,8638,464,13934,271,1155,24462
clique,20,14,3,clique/20-mecs/consumer_14_run_3.csv,service1757755853527,1,8604,726,8286,367,1214,19197
clique,20,14,4,clique/20-mecs/consumer_14_run_4.csv,service1757755980709,1,10874,506,28492,331,1283,41486
clique,20,14,5,clique/20-mecs/consumer_14_run_5.csv,service1757756112560,1,8860,463,13606,312,1185,24426
clique,20,14,6,clique/20-mecs/consumer_14_run_6.csv,service1757755853527,1,8604,726,8286,367,1214,19197
clique,20,14,7,clique/20-mecs/consumer_14_run_7.csv,service1757755853527,1,8604,726,8286,367,1214,19197
clique,20,14,8,clique/20-mecs/consumer_14_run_8.csv,service1757755853527,1,8604,726,8286,367,1214,19197
clique,20,14,9,clique/20-mecs/consumer_14_run_9.csv,service1757756578660,1,8527,392,8812,390,1159,19285
clique,20,15,1,clique/20-mecs/consumer_15_run_1.csv,service1757755598814,1,8316,673,7449,510,1223,18171
clique,20,15,10,clique/20-mecs/consumer_15_run_10.csv,service1757756708491,1,8502,415,9038,353,1204,19512
clique,20,15,11,clique/20-mecs/consumer_15_run_11.csv,service1757756837838,1,9115,559,8792,346,1198,20012
clique,20,15,12,clique/20-mecs/consumer_15_run_12.csv,service1757756967416,1,8917,405,13697,323,1219,24561
clique,20,15,13,clique/20-mecs/consumer_15_run_13.csv,service1757757096635,1,10454,536,13469,295,1192,25947
clique,20,15,14,clique/20-mecs/consumer_15_run_14.csv,service1757757225656,1,10673,481,13815,339,1164,26472
clique,20,15,15,clique/20-mecs/consumer_15_run_15.csv,service1757757357253,1,9601,375,8646,385,1186,20193
clique,20,15,16,clique/20-mecs/consumer_15_run_16.csv,service1757757490403,1,6389,428,13712,304,1238,22072
clique,20,15,17,clique/20-mecs/consumer_15_run_17.csv,service1757757615742,1,10912,369,38994,286,1178,51744
clique,20,15,18,clique/20-mecs/consumer_15_run_18.csv,service1757757747704,1,9483,416,13646,351,1311,25207
clique,20,15,19,clique/20-mecs/consumer_15_run_19.csv,service1757757878497,1,8099,596,13754,364,1243,24056
clique,20,15,2,clique/20-mecs/consumer_15_run_2.csv,service1757755725902,1,6785,596,8444,296,1170,17291
clique,20,15,20,clique/20-mecs/consumer_15_run_20.csv,service1757758007263,1,8622,471,10020,358,1195,20667
clique,20,15,3,clique/20-mecs/consumer_15_run_3.csv,service1757755853342,1,8648,680,13524,408,1196,24457
clique,20,15,4,clique/20-mecs/consumer_15_run_4.csv,service1757755980831,1,10775,495,23465,274,1182,36192
clique,20,15,5,clique/20-mecs/consumer_15_run_5.csv,service1757756112718,1,8911,622,8490,264,1167,19454
clique,20,15,6,clique/20-mecs/consumer_15_run_6.csv,service1757755853342,1,8648,680,13524,408,1196,24457
clique,20,15,7,clique/20-mecs/consumer_15_run_7.csv,service1757755853342,1,8648,680,13524,408,1196,24457
clique,20,15,8,clique/20-mecs/consumer_15_run_8.csv,service1757755853342,1,8648,680,13524,408,1196,24457
clique,20,15,9,clique/20-mecs/consumer_15_run_9.csv,service1757756578294,1,8753,401,13650,322,1256,24382
clique,20,16,1,clique/20-mecs/consumer_16_run_1.csv,service1757755598152,1,8134,457,33519,988,1050,44148
clique,20,16,10,clique/20-mecs/consumer_16_run_10.csv,service1757756708391,1,8128,310,39328,987,1051,49804
clique,20,16,11,clique/20-mecs/consumer_16_run_11.csv,service1757756837290,1,9382,341,39126,660,1085,50595
clique,20,16,12,clique/20-mecs/consumer_16_run_12.csv,service1757756967539,1,8557,320,39344,787,1042,50051
clique,20,16,13,clique/20-mecs/consumer_16_run_13.csv,service1757757096597,1,9777,305,34569,1285,1051,46987
clique,20,16,14,clique/20-mecs/consumer_16_run_14.csv,service1757757225916,1,10472,319,9299,998,1045,22134
clique,20,16,15,clique/20-mecs/consumer_16_run_15.csv,service1757757357868,1,9376,338,34350,1258,1052,46375
clique,20,16,16,clique/20-mecs/consumer_16_run_16.csv,service1757757490772,1,6075,331,39519,1063,1054,48042
clique,20,16,17,clique/20-mecs/consumer_16_run_17.csv,service1757757615827,1,10831,314,39320,642,1047,52154
clique,20,16,18,clique/20-mecs/consumer_16_run_18.csv,service1757757747873,1,9159,323,39204,710,1057,50454
clique,20,16,19,clique/20-mecs/consumer_16_run_19.csv,service1757757878752,1,7908,316,24261,1031,1057,34573
clique,20,16,2,clique/20-mecs/consumer_16_run_2.csv,service1757755725321,1,6365,371,34666,814,1061,43277
clique,20,16,20,clique/20-mecs/consumer_16_run_20.csv,service1757758007749,1,8550,310,39455,903,1053,50271
clique,20,16,3,clique/20-mecs/consumer_16_run_3.csv,service1757755853854,1,8176,343,29439,1473,1058,40490
clique,20,16,4,clique/20-mecs/consumer_16_run_4.csv,service1757755980991,1,10514,311,19390,708,1059,31982
clique,20,16,5,clique/20-mecs/consumer_16_run_5.csv,service1757756112717,1,8660,352,39306,798,1046,50162
clique,20,16,6,clique/20-mecs/consumer_16_run_6.csv,service1757755853854,1,8176,343,29439,1473,1058,40490
clique,20,16,7,clique/20-mecs/consumer_16_run_7.csv,service1757755853854,1,8176,343,29439,1473,1058,40490
clique,20,16,8,clique/20-mecs/consumer_16_run_8.csv,service1757755853854,1,8176,343,29439,1473,1058,40490
clique,20,16,9,clique/20-mecs/consumer_16_run_9.csv,service1757756578320,1,8169,321,39408,526,1056,49481
clique,20,1,1,clique/20-mecs/consumer_1_run_1.csv,service1757755598445,1,7694,385,33952,372,1072,43476
clique,20,1,10,clique/20-mecs/consumer_1_run_10.csv,service1757756708433,1,7972,305,34468,330,1072,44147
clique,20,1,11,clique/20-mecs/consumer_1_run_11.csv,service1757756837560,1,9321,336,34231,317,1101,45307
clique,20,1,12,clique/20-mecs/consumer_1_run_12.csv,service1757756967711,1,8502,294,39329,367,1073,49566
clique,20,1,13,clique/20-mecs/consumer_1_run_13.csv,service1757757096460,1,9765,281,34457,321,1072,45896
clique,20,1,14,clique/20-mecs/consumer_1_run_14.csv,service1757757225870,1,10399,295,9520,339,1066,21619
clique,20,1,15,clique/20-mecs/consumer_1_run_15.csv,service1757757357764,1,9343,305,39276,344,1085,50354
clique,20,1,16,clique/20-mecs/consumer_1_run_16.csv,service1757757490960,1,6071,286,34450,366,1080,42254
clique,20,1,17,clique/20-mecs/consumer_1_run_17.csv,service1757757615364,1,10748,308,24307,337,1062,36762
clique,20,1,18,clique/20-mecs/consumer_1_run_18.csv,service1757757747910,1,9124,356,34218,347,1060,45105
clique,20,1,19,clique/20-mecs/consumer_1_run_19.csv,service1757757878460,1,7893,316,34431,371,1077,44089
clique,20,1,2,clique/20-mecs/consumer_1_run_2.csv,service1757755724969,1,6177,327,39495,299,1060,47359
clique,20,1,20,clique/20-mecs/consumer_1_run_20.csv,service1757758007742,1,8528,332,39452,329,1064,49705
clique,20,1,3,clique/20-mecs/consumer_1_run_3.csv,service1757755853796,1,8223,371,39431,362,1069,49457
clique,20,1,4,clique/20-mecs/consumer_1_run_4.csv,service1757755980407,1,10460,288,14461,361,1059,26630
clique,20,1,5,clique/20-mecs/consumer_1_run_5.csv,service1757756112534,1,8518,281,34458,375,1068,44700
clique,20,1,6,clique/20-mecs/consumer_1_run_6.csv,service1757755853796,1,8223,371,39431,362,1069,49457
clique,20,1,7,clique/20-mecs/consumer_1_run_7.csv,service1757755853796,1,8223,371,39431,362,1069,49457
clique,20,1,8,clique/20-mecs/consumer_1_run_8.csv,service1757755853796,1,8223,371,39431,362,1069,49457
clique,20,1,9,clique/20-mecs/consumer_1_run_9.csv,service1757756578495,1,8119,323,29409,342,1078,39272
clique,20,2,1,clique/20-mecs/consumer_2_run_1.csv,service1757755598644,1,8089,474,23621,480,1061,33726
clique,20,2,10,clique/20-mecs/consumer_2_run_10.csv,service1757756708271,1,8011,328,24483,360,1072,34255
clique,20,2,11,clique/20-mecs/consumer_2_run_11.csv,service1757756837996,1,9244,314,19211,389,1100,30259
clique,20,2,12,clique/20-mecs/consumer_2_run_12.csv,service1757756967829,1,8432,364,19391,410,1079,29676
clique,20,2,13,clique/20-mecs/consumer_2_run_13.csv,service1757757096473,1,9796,330,19370,351,1079,30926
clique,20,2,14,clique/20-mecs/consumer_2_run_14.csv,service1757757225262,1,10504,417,24064,359,1085,36430
clique,20,2,15,clique/20-mecs/consumer_2_run_15.csv,service1757757357277,1,9360,343,24298,366,1091,35458
clique,20,2,16,clique/20-mecs/consumer_2_run_16.csv,service1757757490897,1,6100,338,24295,425,1081,32240
clique,20,2,17,clique/20-mecs/consumer_2_run_17.csv,service1757757615127,1,10801,363,19129,352,1091,31736
clique,20,2,18,clique/20-mecs/consumer_2_run_18.csv,service1757757747296,1,9172,396,29166,377,1071,40183
clique,20,2,19,clique/20-mecs/consumer_2_run_19.csv,service1757757878453,1,7784,287,24514,351,1083,34019
clique,20,2,2,clique/20-mecs/consumer_2_run_2.csv,service1757755724854,1,6494,424,29433,373,1091,37816
clique,20,2,20,clique/20-mecs/consumer_2_run_20.csv,service1757758007887,1,8568,341,24216,374,1098,34598
clique,20,2,3,clique/20-mecs/consumer_2_run_3.csv,service1757755853666,1,8363,506,23987,342,1100,34298
clique,20,2,4,clique/20-mecs/consumer_2_run_4.csv,service1757755980830,1,10439,384,24120,369,1093,36405
clique,20,2,5,clique/20-mecs/consumer_2_run_5.csv,service1757756112220,1,8430,394,19262,424,1072,29582
clique,20,2,6,clique/20-mecs/consumer_2_run_6.csv,service1757755853666,1,8363,506,23987,342,1100,34298
clique,20,2,7,clique/20-mecs/consumer_2_run_7.csv,service1757755853666,1,8363,506,23987,342,1100,34298
clique,20,2,8,clique/20-mecs/consumer_2_run_8.csv,service1757755853666,1,8363,506,23987,342,1100,34298
clique,20,2,9,clique/20-mecs/consumer_2_run_9.csv,service1757756578270,1,8003,414,19432,371,1078,29298
clique,20,3,1,clique/20-mecs/consumer_3_run_1.csv,service1757755598494,1,8100,422,28552,314,1083,38471
clique,20,3,10,clique/20-mecs/consumer_3_run_10.csv,service1757756708845,1,8129,384,24353,271,1073,34210
clique,20,3,11,clique/20-mecs/consumer_3_run_11.csv,service1757756837125,1,9346,388,28970,282,1087,40074
clique,20,3,12,clique/20-mecs/consumer_3_run_12.csv,service1757756967257,1,8570,345,39213,309,1103,49540
clique,20,3,13,clique/20-mecs/consumer_3_run_13.csv,service1757757096166,1,9934,430,24275,304,1076,36020
clique,20,3,14,clique/20-mecs/consumer_3_run_14.csv,service1757757225425,1,10379,362,29275,290,1113,41419
clique,20,3,15,clique/20-mecs/consumer_3_run_15.csv,service1757757357608,1,9180,284,34600,297,1087,45449
clique,20,3,16,clique/20-mecs/consumer_3_run_16.csv,service1757757490397,1,6061,320,24303,381,1065,32130
clique,20,3,17,clique/20-mecs/consumer_3_run_17.csv,service1757757615763,1,10777,321,29367,291,1078,41835
clique,20,3,18,clique/20-mecs/consumer_3_run_18.csv,service1757757747746,1,9092,420,29135,264,1078,39990
clique,20,3,19,clique/20-mecs/consumer_3_run_19.csv,service1757757878187,1,7907,339,39326,285,1098,48955
clique,20,3,2,clique/20-mecs/consumer_3_run_2.csv,service1757755724439,1,6405,334,34705,316,1064,42824
clique,20,3,20,clique/20-mecs/consumer_3_run_20.csv,service1757758007280,1,8509,335,29378,353,1083,39659
clique,20,3,3,clique/20-mecs/consumer_3_run_3.csv,service1757755853956,1,8183,454,39290,315,1080,49322
clique,20,3,4,clique/20-mecs/consumer_3_run_4.csv,service1757755980801,1,10628,378,14250,271,1079,26606
clique,20,3,5,clique/20-mecs/consumer_3_run_5.csv,service1757756112797,1,8596,345,39323,308,1081,49653
clique,20,3,6,clique/20-mecs/consumer_3_run_6.csv,service1757755853956,1,8183,454,39290,315,1080,49322
clique,20,3,7,clique/20-mecs/consumer_3_run_7.csv,service1757755853956,1,8183,454,39290,315,1080,49322
clique,20,3,8,clique/20-mecs/consumer_3_run_8.csv,service1757755853956,1,8183,454,39290,315,1080,49322
clique,20,3,9,clique/20-mecs/consumer_3_run_9.csv,service1757756578782,1,8115,336,39557,241,1079,49329
clique,20,4,1,clique/20-mecs/consumer_4_run_1.csv,service1757755598660,1,7977,534,13336,456,1091,23395
clique,20,4,10,clique/20-mecs/consumer_4_run_10.csv,service1757756708422,1,8170,431,24123,275,1079,34079
clique,20,4,11,clique/20-mecs/consumer_4_run_11.csv,service1757756837707,1,9399,378,18982,298,1111,30169
clique,20,4,12,clique/20-mecs/consumer_4_run_12.csv,service1757756967576,1,8536,373,19141,340,1082,29473
clique,20,4,13,clique/20-mecs/consumer_4_run_13.csv,service1757757096199,1,9829,349,24321,296,1124,35920
clique,20,4,14,clique/20-mecs/consumer_4_run_14.csv,service1757757225156,1,10326,336,29382,369,1133,41547
clique,20,4,15,clique/20-mecs/consumer_4_run_15.csv,service1757757357920,1,9366,351,19327,360,1082,30486
clique,20,4,16,clique/20-mecs/consumer_4_run_16.csv,service1757757490290,1,6155,380,29212,356,1092,37196
clique,20,4,17,clique/20-mecs/consumer_4_run_17.csv,service1757757615798,1,10826,473,14051,319,1066,26736
clique,20,4,18,clique/20-mecs/consumer_4_run_18.csv,service1757757747256,1,9169,458,24098,257,1086,35069
clique,20,4,19,clique/20-mecs/consumer_4_run_19.csv,service1757757878883,1,7927,389,19187,336,1078,28917
clique,20,4,2,clique/20-mecs/consumer_4_run_2.csv,service1757755724340,1,6496,447,24086,424,1086,32540
clique,20,4,20,clique/20-mecs/consumer_4_run_20.csv,service1757758007417,1,8540,389,19148,364,1070,29511
clique,20,4,3,clique/20-mecs/consumer_4_run_3.csv,service1757755853198,1,8310,446,19015,308,1087,29166
clique,20,4,4,clique/20-mecs/consumer_4_run_4.csv,service1757755980288,1,10524,405,9275,309,1082,21596
clique,20,4,5,clique/20-mecs/consumer_4_run_5.csv,service1757756112985,1,8597,375,24277,365,1086,34700
clique,20,4,6,clique/20-mecs/consumer_4_run_6.csv,service1757755853198,1,8310,446,19015,308,1087,29166
clique,20,4,7,clique/20-mecs/consumer_4_run_7.csv,service1757755853198,1,8310,446,19015,308,1087,29166
clique,20,4,8,clique/20-mecs/consumer_4_run_8.csv,service1757755853198,1,8310,446,19015,308,1087,29166
clique,20,4,9,clique/20-mecs/consumer_4_run_9.csv,service1757756578210,1,8148,466,19321,352,1106,29393
clique,20,5,1,clique/20-mecs/consumer_5_run_1.csv,service1757755598262,1,7898,557,18421,372,1087,28335
clique,20,5,10,clique/20-mecs/consumer_5_run_10.csv,service1757756708159,1,8159,415,19238,338,1079,29229
clique,20,5,11,clique/20-mecs/consumer_5_run_11.csv,service1757756837503,1,9367,375,18988,315,1077,30122
clique,20,5,12,clique/20-mecs/consumer_5_run_12.csv,service1757756967265,1,8569,362,24229,380,1083,34624
clique,20,5,13,clique/20-mecs/consumer_5_run_13.csv,service1757757096998,1,9974,424,29143,310,1066,40918
clique,20,5,14,clique/20-mecs/consumer_5_run_14.csv,service1757757225847,1,10461,347,19316,366,1078,31569
clique,20,5,15,clique/20-mecs/consumer_5_run_15.csv,service1757757357405,1,9268,352,19307,335,1097,30359
clique,20,5,16,clique/20-mecs/consumer_5_run_16.csv,service1757757490117,1,6059,357,19293,385,1092,27186
clique,20,5,17,clique/20-mecs/consumer_5_run_17.csv,service1757757615785,1,10800,371,24229,354,1076,36831
clique,20,5,18,clique/20-mecs/consumer_5_run_18.csv,service1757757747360,1,9145,432,19130,373,1081,30162
clique,20,5,19,clique/20-mecs/consumer_5_run_19.csv,service1757757878537,1,7905,332,9368,342,1066,19013
clique,20,5,2,clique/20-mecs/consumer_5_run_2.csv,service1757755725623,1,6406,403,19014,353,1122,27298
clique,20,5,20,clique/20-mecs/consumer_5_run_20.csv,service1757758007846,1,8517,335,24408,387,1080,34728
clique,20,5,3,clique/20-mecs/consumer_5_run_3.csv,service1757755853845,1,8411,427,14033,322,1060,24253
clique,20,5,4,clique/20-mecs/consumer_5_run_4.csv,service1757755980730,1,10457,393,34317,376,1070,46614
clique,20,5,5,clique/20-mecs/consumer_5_run_5.csv,service1757756112999,1,8620,421,24057,418,1075,34592
clique,20,5,6,clique/20-mecs/consumer_5_run_6.csv,service1757755853845,1,8411,427,14033,322,1060,24253
clique,20,5,7,clique/20-mecs/consumer_5_run_7.csv,service1757755853845,1,8411,427,14033,322,1060,24253
clique,20,5,8,clique/20-mecs/consumer_5_run_8.csv,service1757755853845,1,8411,427,14033,322,1060,24253
clique,20,5,9,clique/20-mecs/consumer_5_run_9.csv,service1757756578372,1,8164,428,9211,294,1067,19164
clique,20,6,1,clique/20-mecs/consumer_6_run_1.csv,service1757755598723,1,7875,424,33696,373,1082,43451
clique,20,6,10,clique/20-mecs/consumer_6_run_10.csv,service1757756708968,1,8167,367,34270,308,1068,44180
clique,20,6,11,clique/20-mecs/consumer_6_run_11.csv,service1757756837238,1,9320,343,29168,320,1069,40220
clique,20,6,12,clique/20-mecs/consumer_6_run_12.csv,service1757756967415,1,8536,359,29209,335,1091,39530
clique,20,6,13,clique/20-mecs/consumer_6_run_13.csv,service1757757096305,1,9984,369,39302,284,1079,51018
clique,20,6,14,clique/20-mecs/consumer_6_run_14.csv,service1757757225158,1,10491,356,39316,308,1087,51558
clique,20,6,15,clique/20-mecs/consumer_6_run_15.csv,service1757757357843,1,9344,342,24286,313,1102,35388
clique,20,6,16,clique/20-mecs/consumer_6_run_16.csv,service1757757490511,1,6078,331,29412,335,1071,37228
clique,20,6,17,clique/20-mecs/consumer_6_run_17.csv,service1757757615837,1,10777,325,29374,290,1074,41841
clique,20,6,18,clique/20-mecs/consumer_6_run_18.csv,service1757757747977,1,9112,402,24061,275,1074,34925
clique,20,6,19,clique/20-mecs/consumer_6_run_19.csv,service1757757878860,1,7907,336,29331,288,1104,38966
clique,20,6,2,clique/20-mecs/consumer_6_run_2.csv,service1757755725431,1,6354,339,29567,380,1067,37707
clique,20,6,20,clique/20-mecs/consumer_6_run_20.csv,service1757758007508,1,8491,318,29534,368,1064,39776
clique,20,6,3,clique/20-mecs/consumer_6_run_3.csv,service1757755853118,1,8181,443,34368,293,1073,44358
clique,20,6,4,clique/20-mecs/consumer_6_run_4.csv,service1757755980221,1,10623,378,9153,350,1074,21579
clique,20,6,5,clique/20-mecs/consumer_6_run_5.csv,service1757756112307,1,8551,375,29345,326,1060,39657
clique,20,6,6,clique/20-mecs/consumer_6_run_6.csv,service1757755853118,1,8181,443,34368,293,1073,44358
clique,20,6,7,clique/20-mecs/consumer_6_run_7.csv,service1757755853118,1,8181,443,34368,293,1073,44358
clique,20,6,8,clique/20-mecs/consumer_6_run_8.csv,service1757755853118,1,8181,443,34368,293,1073,44358
clique,20,6,9,clique/20-mecs/consumer_6_run_9.csv,service1757756578344,1,8120,439,24341,297,1068,34265
clique,20,7,1,clique/20-mecs/consumer_7_run_1.csv,service1757755598127,1,8042,465,23743,332,1068,33651
clique,20,7,10,clique/20-mecs/consumer_7_run_10.csv,service1757756708259,1,8023,367,14272,284,1072,24019
clique,20,7,11,clique/20-mecs/consumer_7_run_11.csv,service1757756837840,1,9369,368,24036,304,1085,35163
clique,20,7,12,clique/20-mecs/consumer_7_run_12.csv,service1757756967997,1,8412,374,19412,386,1079,29664
clique,20,7,13,clique/20-mecs/consumer_7_run_13.csv,service1757757096285,1,9822,375,19213,308,1086,30805
clique,20,7,14,clique/20-mecs/consumer_7_run_14.csv,service1757757225863,1,10448,389,24264,302,1084,36488
clique,20,7,15,clique/20-mecs/consumer_7_run_15.csv,service1757757357364,1,9222,316,19345,324,1088,30295
clique,20,7,16,clique/20-mecs/consumer_7_run_16.csv,service1757757490103,1,6112,369,9377,325,1063,17247
clique,20,7,17,clique/20-mecs/consumer_7_run_17.csv,service1757757615889,1,10826,398,19149,320,1066,31759
clique,20,7,18,clique/20-mecs/consumer_7_run_18.csv,service1757757747484,1,8969,304,19296,291,1100,29960
clique,20,7,19,clique/20-mecs/consumer_7_run_19.csv,service1757757878913,1,7807,391,19320,329,1108,28956
clique,20,7,2,clique/20-mecs/consumer_7_run_2.csv,service1757755725128,1,6569,453,24024,340,1122,32509
clique,20,7,20,clique/20-mecs/consumer_7_run_20.csv,service1757758007274,1,8532,375,29192,322,1069,39490
